Date,Region,Solar Energy (MW),Wind Energy (MW),Hydro Energy (MW),Temperature (°C),Wind Speed (m/s),Rainfall (mm)
2023-01-07,South,159.0,203.0,241.0,17.880096888959727,6.842339395342513,20.709676235046853
2023-01-08,West,104.0,107.0,420.0,23.856533382341375,5.652466775924385,11.191121200545695
2023-01-09,East,128.0,206.0,223.0,34.61859533956269,5.302400029653139,15.534383443601424
2023-01-10,West,137.0,156.0,421.0,21.833583169287557,6.134319909339264,14.732477445332915
2023-01-11,West,236.0,279.0,235.0,32.60365602532594,7.964675384964924,34.279592562690105
2023-01-12,West,59.0,277.0,224.0,17.357985455603348,3.016887928434268,23.335889599710878
2023-01-13,East,122.0,100.0,207.0,20.747600129253968,5.544922940862664,3.0682660045332435
2023-01-14,East,131.0,102.0,437.0,23.723808111238448,3.3017086571896344,23.98599179630302
2023-01-15,North,191.0,132.0,437.0,17.8058113582591,7.6678126103908095,14.137584293383693
2023-01-16,East,79.0,193.0,488.0,32.233651186628066,9.02481692492888,12.904729321199692
2023-01-17,West,167.0,167.0,490.0,14.527322007023798,7.1014801313764755,3.7494954919065293
2023-01-18,South,138.0,140.0,268.0,10.601082430779288,8.522011593984747,6.65337694089112
2023-01-19,West,79.0,185.0,468.0,15.295540742846178,7.474963157567489,9.516623208301544
2023-01-20,West,137.0,197.0,484.0,30.51768230835008,7.959079199610205,28.650860032692453
2023-01-21,West,57.0,206.0,262.0,30.727150873415372,5.863867241791479,4.5497148845804025
2023-01-22,East,83.0,285.0,451.0,16.241757797729043,6.546938587553164,16.520489643192832
2023-01-23,West,76.0,108.0,346.0,12.098879665953532,7.574602861513627,46.54278308055611
2023-01-24,South,121.0,186.0,408.0,32.80069761983546,9.954220905621753,24.570568351313725
2023-01-25,East,157.0,138.0,323.0,12.727968533722215,9.361482656923679,13.122350171581882
2023-01-26,South,201.0,278.0,408.0,33.49842930953609,5.630732015588838,21.027979806400086
2023-01-27,North,159.0,297.0,437.0,16.72623230527463,9.881455372256164,10.004535492938905
2023-01-28,South,181.0,114.0,365.0,14.310182239033072,6.584484826706696,44.57602285899535
2023-01-29,East,154.0,259.0,313.0,20.848939889905914,3.872845612907206,27.91809919054521
2023-01-30,West,221.0,160.0,257.0,12.635080623299448,4.3447030901499915,5.78543753876537
2023-01-31,East,115.0,103.0,230.0,30.383029712488046,4.843068852779961,40.99245321918497
2023-02-01,North,121.0,122.0,262.0,10.548804252662583,5.2048323593365495,3.442897988600102
2023-02-02,East,243.0,149.0,287.0,32.421096253834065,6.586750867900333,34.222570264162414
2023-02-03,South,161.0,169.0,389.0,24.691982127775983,6.013308150160986,17.19001674671612
2023-02-04,North,65.0,213.0,457.0,33.717911625352315,8.316406027729517,1.6661648789791483
2023-02-05,North,67.0,232.0,444.0,18.904776529024154,7.023734507673988,29.24957587140241
2023-02-06,South,188.0,125.0,295.0,21.34863774397452,4.015580577832753,26.173521004302074
2023-02-07,North,196.0,290.0,216.0,32.1505973127079,7.990806481035218,45.47553365211867
2023-02-08,North,175.0,166.0,491.0,30.22232231463793,5.884123850708393,10.452939465334483
2023-02-09,South,188.0,152.0,491.0,19.014239562156263,5.466453290437586,15.222131668313676
2023-02-10,East,248.0,204.0,292.0,28.215140153631584,8.915535771109766,26.504577282023195
2023-02-11,South,95.0,198.0,211.0,12.494304216168235,8.406026622691932,15.117925067979499
2023-02-12,West,235.0,169.0,331.0,23.25384674289489,4.39585452240656,33.381151223664894
2023-02-13,South,169.0,273.0,201.0,14.593643344035513,3.079228439982357,35.211207702180346
2023-02-14,East,207.0,237.0,342.0,31.279577461261063,9.944905021350756,5.101594596581139
2023-02-15,West,183.0,158.0,341.0,29.225391917153196,3.07986422928153,16.16762917320738
2023-02-16,East,220.0,182.0,480.0,12.656644440401518,7.4896899414638884,43.2751682584744
2023-02-17,East,227.0,103.0,334.0,23.279838431372802,6.794088594631537,14.653059986916068
2023-02-18,South,244.0,296.0,322.0,19.011201810442678,8.685724467921176,49.976432898569016
2023-02-19,West,249.0,106.0,429.0,25.967593687175402,8.585681926154361,35.607469201764886
2023-02-20,East,242.0,215.0,359.0,13.57902877990171,9.841119073150495,45.00584026252769
2023-02-21,East,165.0,124.0,223.0,16.22742742477304,7.213961228303766,9.906416865971174
2023-02-22,South,155.0,262.0,494.0,19.602337397369713,3.752673129552554,23.617297398368432
2023-02-23,West,56.0,212.0,268.0,29.379534805484127,6.103758800179827,22.244549917765276
2023-02-24,North,72.0,203.0,228.0,29.208604513009796,6.902775198569038,49.55917749540545
2023-02-25,South,95.0,214.0,232.0,13.23690474147772,6.255711132290066,45.212051197110156
2023-02-26,South,183.0,115.0,373.0,11.698963295549602,8.069126123844402,47.813123938465054
2023-02-27,South,114.0,218.0,201.0,23.738790496698375,9.97771167929147,15.39242557247622
2023-02-28,North,132.0,102.0,363.0,20.58376245564152,8.92476407309093,28.297119857156062
2023-03-01,West,132.0,194.0,475.0,34.144042437463625,5.093889629680083,44.246351264169434
2023-03-02,North,140.0,145.0,308.0,31.30721799854117,7.92396218865151,23.469575458409135
2023-03-03,North,177.0,207.0,361.0,11.394420759348936,4.686158132010646,16.786015027604723
2023-03-04,North,177.0,177.0,205.0,17.999350139053288,9.130081185163203,32.593764979711715
2023-03-05,East,84.0,167.0,249.0,32.09019975474706,4.362080877654474,20.52971414615396
2023-03-06,West,108.0,221.0,382.0,11.902547228783163,4.925548685679236,9.411663023594697
2023-03-07,North,95.0,173.0,373.0,11.5016939455472,6.091773113434963,48.35597344812278
2023-03-08,North,142.0,180.0,241.0,14.996459821104807,5.965889357237514,3.4705462101376705
2023-03-09,East,153.0,288.0,308.0,32.821710442430415,3.691512105122991,8.289829151120925
2023-03-10,North,145.0,253.0,473.0,18.405844299704718,5.23096911609093,1.764864844537517
2023-03-11,North,66.0,299.0,473.0,20.521738851936934,3.1952394121997987,4.8390583632121285
2023-03-12,East,96.0,153.0,333.0,31.633964485925148,4.833805955926442,3.1342042643693557
2023-03-13,West,110.0,268.0,455.0,32.31139285417165,6.088144995874586,19.061172169026243
2023-03-14,East,137.0,158.0,263.0,19.20067060999724,4.529897766686162,44.32729606874171
2023-03-15,East,179.0,299.0,378.0,13.078728788107863,6.54644834011515,43.31379150525842
2023-03-16,East,82.0,269.0,383.0,15.628884534961323,9.716892626597872,25.644036393320064
2023-03-17,South,225.0,182.0,499.0,13.987911384312333,6.800954528970698,15.900948426917505
2023-03-18,East,172.0,224.0,426.0,16.2632762053596,7.216532673561794,45.898728910549515
2023-03-19,North,172.0,227.0,383.0,25.425355632372458,3.2952127240760962,4.051130408041842
2023-03-20,North,135.0,182.0,313.0,27.016395459115724,8.571096733224461,2.618627459349648
2023-03-21,East,231.0,213.0,440.0,31.881217274018084,3.5715018625627653,41.711198458805384
2023-03-22,West,231.0,186.0,482.0,13.478248743578574,5.876260878881649,46.05299582824776
2023-03-23,South,76.0,299.0,442.0,16.00721749084255,5.534593892092378,21.418374017499776
2023-03-24,East,178.0,257.0,291.0,14.754987236607825,7.611791671754154,8.841006142877422
2023-03-25,South,212.0,218.0,376.0,18.691124781605513,4.952947899577104,26.571768564175922
2023-03-26,West,84.0,258.0,302.0,20.865410692992686,4.796842183549489,45.369908282040754
2023-03-27,West,190.0,278.0,360.0,12.88015590008629,7.838484887731868,11.655606600128937
2023-03-28,North,165.0,238.0,222.0,21.518965804330037,9.760777516971249,26.567929713425258
2023-03-29,West,69.0,218.0,213.0,31.743728008618138,6.987615087225309,41.47491384399344
2023-03-30,West,162.0,191.0,338.0,29.841070177320304,8.408384950734614,25.426733757237596
2023-03-31,South,75.0,197.0,356.0,33.06079113195436,5.23181234651783,7.061280238903878
2023-04-01,West,56.0,156.0,400.0,23.15812405142553,9.275537117388867,9.354247693742169
2023-04-02,West,158.0,175.0,494.0,29.055255124356886,9.56091831346035,34.56716871136143
2023-04-03,North,230.0,259.0,259.0,21.984664456015608,7.386306398727501,46.09286825925482
2023-04-04,East,230.0,238.0,432.0,28.208103873115796,9.456435848256058,17.287879233704338
2023-04-05,South,171.0,293.0,431.0,23.717001646347804,6.911103337608571,41.07794290755227
2023-04-06,North,171.0,156.0,266.0,14.44407728528035,9.16780903307478,18.622081297816244
2023-04-07,North,57.0,215.0,430.0,10.701536746365669,4.832564331689449,3.1254195908924975
2023-04-08,West,238.0,144.0,211.0,19.908026584870576,5.005827729561117,14.92057911226743
2023-04-09,East,102.0,111.0,274.0,14.491446542244656,3.9776388273596455,21.204145494149383
2023-04-10,North,240.0,296.0,379.0,24.29437625997717,5.704647841280382,32.07628869218859
2023-04-11,East,191.0,208.0,418.0,33.80048253293944,9.873641763614671,1.475624216838084
2023-04-12,North,81.0,197.0,275.0,17.09029127681894,6.251828779109172,6.505113060222934
2023-04-13,South,175.0,212.0,260.0,18.243680032592003,7.889898808208055,4.697480917675456
2023-04-14,North,200.0,232.0,300.0,25.059165945758956,8.530835766930707,21.063093492530005
2023-04-15,West,215.0,243.0,236.0,33.41814881535666,4.609338685995277,12.027755807099517
2023-04-16,West,71.0,253.0,346.0,20.88921100582003,5.8412856986767645,2.3185154671464705
2023-04-17,North,248.0,142.0,304.0,10.121889543762077,4.48566095268134,24.532744034364967
2023-04-18,East,185.0,202.0,203.0,27.78437365049906,7.988666919841785,33.36377534626995
2023-04-19,South,168.0,218.0,389.0,16.06250351553837,7.960219269935041,13.624978394446503
2023-04-20,West,56.0,152.0,389.0,34.608087562439366,9.846202159874837,49.45903067730044
2023-04-21,North,64.0,224.0,458.0,20.98620775165376,7.331023574795574,8.701610773281466
2023-04-22,West,238.0,219.0,288.0,19.670422572102197,8.868621131969734,25.345972068474232
2023-04-23,North,203.0,132.0,258.0,30.91068994243124,7.632098249956724,49.415919199538074
2023-04-24,West,240.0,238.0,321.0,22.485802922716054,5.666868147043057,20.214760677135175
2023-04-25,West,143.0,250.0,286.0,31.68996489444525,7.495899066352854,44.25339441422438
2023-04-26,South,113.0,271.0,234.0,33.274206184785086,4.077723477686808,31.230804431289645
2023-04-27,North,69.0,174.0,234.0,29.597625787026683,8.836958176448118,34.56634726059457
2023-04-28,West,79.0,210.0,222.0,15.308791302463032,4.8906069237147785,31.452613983780882
2023-04-29,West,75.0,154.0,321.0,32.729127763059324,5.723099988050002,20.546352425156112
2023-04-30,West,65.0,276.0,208.0,23.655753398366876,4.5853812133104705,37.65153690182932
2023-05-01,East,145.0,282.0,382.0,26.184578769516186,9.99528999747725,42.003715674989046
2023-05-02,East,234.0,256.0,382.0,14.571288772285154,7.329003794382385,17.253087448725672
2023-05-03,West,112.0,255.0,492.0,25.67528448046124,6.677939851642655,33.6175860332117
2023-05-04,North,196.0,191.0,256.0,33.739102050402664,5.86929925846775,45.31362396903579
2023-05-05,North,158.0,206.0,379.0,19.191313416506617,6.223204659885794,37.1705876387602
2023-05-06,South,90.0,294.0,258.0,12.912046403407153,3.059126239879756,43.724997320305285
2023-05-07,East,59.0,127.0,297.0,34.1983618456658,7.763519612669723,40.71777012881637
2023-05-08,West,101.0,184.0,280.0,33.15423664316201,4.340124481804317,14.394659626572604
2023-05-09,West,70.0,148.0,407.0,18.213654377655356,4.677479936722014,44.23576476823792
2023-05-10,East,102.0,197.0,483.0,19.82344093315385,3.517380872778007,22.58273514026702
2023-05-11,North,164.0,262.0,260.0,30.198169871404144,5.64429127676958,34.57724132050782
2023-05-12,West,93.0,250.0,220.0,13.328273792308444,4.609017448096272,30.77958362109255
2023-05-13,North,86.0,207.0,401.0,23.669177756523137,6.120936639997392,21.153053095380486
2023-05-14,North,60.0,184.0,357.0,34.77288363585971,3.5814110049928916,35.076712951866234
2023-05-15,East,119.0,219.0,426.0,31.85951312425148,3.324324307449176,1.9172136483819657
2023-05-16,East,222.0,152.0,357.0,31.150490462813938,6.492412922051305,33.87505621545436
2023-05-17,North,95.0,114.0,359.0,12.842046703555509,4.633794382363323,5.41215129498292
2023-05-18,North,169.0,105.0,319.0,10.503642316880152,5.334509471335841,0.7079978321320568
2023-05-19,South,207.0,250.0,298.0,30.34719560004843,7.842459237972259,46.01526833495247
2023-05-20,South,172.0,100.0,369.0,16.489174216107507,5.84195364984076,5.425995464427697
2023-05-21,North,189.0,297.0,417.0,17.413108843782506,9.875622499582231,46.36467184906753
2023-05-22,North,114.0,230.0,327.0,34.5469342532038,8.112844248488763,31.947206303447945
2023-05-23,East,95.0,285.0,380.0,11.651811847036956,7.381187927290797,46.58170786729527
2023-05-24,West,174.0,115.0,249.0,33.77398921519087,6.580638678968116,38.993772317626664
2023-05-25,North,229.0,220.0,229.0,12.307643418051914,6.686458434126513,8.335941981382271
2023-05-26,North,118.0,227.0,421.0,29.729541453250466,4.594184094009708,4.353691986798558
2023-05-27,East,109.0,238.0,329.0,31.56768280770825,8.864706949708676,28.841424483264213
2023-05-28,West,66.0,209.0,317.0,15.475279573911818,7.861860673067484,8.417223144631802
2023-05-29,North,189.0,285.0,248.0,33.94477437709075,7.464179059429403,21.176504751393328
2023-05-30,West,168.0,163.0,394.0,12.249591014847022,5.8168190938169335,14.931448576423318
2023-05-31,West,181.0,152.0,347.0,32.269595277351826,5.108825916797288,43.66888603326509
2023-06-01,East,125.0,158.0,380.0,17.059564316518795,8.403814273524869,4.298718263085544
2023-06-02,North,247.0,177.0,320.0,23.02875617290627,9.568688727536507,36.47275845742966
2023-06-03,North,118.0,213.0,239.0,32.41212726075756,5.476338698570726,12.082384755093384
2023-06-04,North,169.0,167.0,318.0,12.616139270110152,4.913121772162287,41.32351377931356
2023-06-05,West,123.0,278.0,488.0,14.242169683723962,7.403384169204806,21.30268364651986
2023-06-06,South,68.0,213.0,298.0,30.677016738088216,5.632411904529819,30.988451150230073
2023-06-07,West,59.0,130.0,471.0,10.089215171395965,4.7747804975756285,28.771958065880472
2023-06-08,West,243.0,164.0,303.0,30.13528439335776,5.458678028023309,6.020419881310851
2023-06-09,South,248.0,196.0,436.0,24.238602281815755,5.238391031138406,25.388492371872807
2023-06-10,South,211.0,292.0,403.0,17.932217957695862,6.134648637162042,48.91634650172479
2023-06-11,West,191.0,268.0,276.0,23.936764835526706,5.449994521365992,39.795324033002125
2023-06-12,North,139.0,227.0,308.0,12.20789026883372,7.823347288658136,42.24835287899037
2023-06-13,North,139.0,201.0,361.0,29.553246429990327,7.947434153464141,34.281987197938754
2023-06-14,East,89.0,199.0,229.0,28.987813887596534,9.441705761950587,0.1815130108343055
2023-06-15,South,199.0,242.0,441.0,27.394975012679435,4.484540478634362,11.412859151587229
2023-06-16,West,242.0,266.0,418.0,26.041328564443397,3.923629040096673,28.948755477492238
2023-06-17,East,153.0,100.0,278.0,22.28623879446017,3.8526200248205598,43.13634980989232
2023-06-18,West,170.0,166.0,458.0,17.9226240154636,6.149997646109627,12.427756644499233
2023-06-19,North,179.0,141.0,475.0,29.31768132820335,7.592366559425522,34.38568526839934
2023-06-20,South,212.0,146.0,286.0,11.550378525859266,4.728818544926932,48.467606233980575
2023-06-21,West,126.0,280.0,286.0,17.58493420586448,4.258989598585191,9.853638859320341
2023-06-22,West,144.0,120.0,223.0,31.325126489047634,3.5756754619696673,25.459140076365838
2023-06-23,North,118.0,139.0,206.0,21.209341967428,6.194855397371423,3.386449146802134
2023-06-24,East,67.0,159.0,488.0,22.440133253115242,8.038803006597188,8.879138341120447
2023-06-25,South,203.0,150.0,404.0,20.22890152895406,5.697385781795838,0.05576228443981979
2023-06-26,North,168.0,176.0,404.0,25.64005780691551,4.411118932676522,8.10153519959132
2023-06-27,West,213.0,176.0,431.0,14.571614169651319,3.3928671354900404,38.45748765193013
2023-06-28,West,169.0,278.0,489.0,11.819143908781998,9.889629315813856,40.68503431834057
2023-06-29,East,139.0,149.0,299.0,30.496736325370808,6.032315701489395,6.973499700437186
2023-06-30,North,187.0,149.0,463.0,26.869970638423034,9.743345417537403,6.897871303329451
2023-07-01,East,113.0,149.0,442.0,15.66276401553397,9.08918722657922,4.7004758084063845
2023-07-02,North,218.0,149.0,323.0,19.25259017787601,9.12820147734848,27.078618217804205
2023-07-03,East,124.0,294.0,269.0,15.679890372571894,9.607103810112676,19.668180236049277
2023-07-04,North,110.0,269.0,233.0,30.817847358881977,9.209640672433245,12.249437657512473
2023-07-05,East,157.0,167.0,397.0,31.70836662664989,5.492346012698517,29.80071735694354
2023-07-06,West,241.0,265.0,357.0,13.455695277864093,6.856564261379628,34.44843147284586
2023-07-07,East,165.0,157.0,448.0,26.11511065140862,6.540324951453288,11.31405711811087
2023-07-08,North,96.0,138.0,448.0,14.951914280749882,9.782596148635408,36.51480032606331
2023-07-09,West,88.0,101.0,363.0,28.601945902412734,9.627633656170818,16.866679235205968
2023-07-10,West,156.0,258.0,247.0,18.50412690063917,4.132338078307805,14.017515057011249
2023-07-11,North,105.0,149.0,408.0,30.56286222428967,3.069672240956278,38.22538918455457
2023-07-12,North,115.0,214.0,255.0,22.388474462669848,9.420763580490627,11.164946782053182
2023-07-13,East,124.0,214.0,378.0,26.95449107256335,7.545783721576787,9.855480694266289
2023-07-14,West,173.0,229.0,340.0,17.863643599963876,5.938716930153234,21.29051924250673
2023-07-15,South,189.0,205.0,482.0,30.37837242327064,9.241646919746247,39.37350120969551
2023-07-16,South,93.0,298.0,261.0,23.267136875380704,6.894273094656483,44.98770793302938
2023-07-17,North,162.0,146.0,213.0,27.438639656809666,8.532711899602514,45.971245541985105
2023-07-18,East,204.0,292.0,213.0,20.389962961911085,4.747974692304581,19.580930211368113
2023-07-19,East,242.0,276.0,213.0,21.55217424565338,3.6621148283690332,20.514398472348066
2023-07-20,West,128.0,105.0,339.0,19.42545808612966,9.574067438005642,9.24274865492275
2023-07-21,East,203.0,249.0,428.0,27.848865835532806,9.616327829672528,48.598142270344844
